customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,Churn
3946-HJNNT,Female,0,Yes,Yes,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,27.43,1084.69,0,No
3947-VKFUA,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,45.34,379.8,4,No
3948-SGXRC,Female,1,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),50.34,1753.03,3,No
3949-TKESU,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.37,2008.02,1,No
3950-XXBVD,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.79,2715.68,3,No
3951-YJBHA,Male,1,No,Yes,2,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,73.64,130.75,2,Yes
3952-FKJMA,Female,0,Yes,No,7,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,65.3,408.98,2,No
3953-BCIEJ,Male,0,Yes,No,64,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,42.05,2740.67,2,No
3954-JLRZU,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,41.46,2280.87,0,No
3955-UACEY,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.52,453.21,1,No
3956-ZQHQI,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.75,242.12,1,No
3957-FQHUG,Male,0,No,No,62,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,55.79,3480.35,0,No
3958-GOGVH,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,166.53,2,No
3959-IOBGO,Male,1,No,No,65,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),67.93,4385.1,2,No
3960-RVRJV,Female,1,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.76,3740.07,2,No
3961-RAGCN,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.13,136.45,0,No
3962-LNDMP,Female,1,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.42,1351.78,1,No
3963-PVETY,Female,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,69.04,1200.64,3,No
3964-FFRFG,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,856.72,1,No
3965-XXPIZ,Female,1,Yes,No,16,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,52.23,954.99,1,Yes
3966-MLSZW,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,18.0,3,No
3967-WAHDU,Female,0,No,Yes,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),40.84,1569.65,1,No
3968-VSUZE,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,71.89,297.05,1,No
3969-QCSAW,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.11,4125.2,1,No
3970-AWTIW,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),46.02,795.36,0,No
3971-EGYZF,Female,1,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.49,118.53,2,No
3972-QVQML,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),40.45,273.8,1,No
3973-DHEEM,Male,1,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.65,1162.26,2,No
3974-ZKHHA,Male,0,No,Yes,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),41.97,524.69,1,No
3975-MEUHQ,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,61.25,3771.82,1,No
3976-WWMIB,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,40.42,260.4,0,Yes
3977-STQGZ,Female,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,70.25,1430.16,2,No
3978-CSSXI,Female,0,Yes,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.58,2157.62,2,No
3979-JNRZO,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.87,68.37,4,Yes
3980-ZAYFO,Female,0,No,No,11,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,38.46,478.86,0,No
3981-YFRAX,Female,0,No,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),41.96,3001.03,3,No
3982-CQPHQ,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,59.68,1709.49,0,No
3983-HQYIL,Female,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,724.0,5,No
3984-YSDUV,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),55.6,3312.68,1,No
3985-YKDNN,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.1,1744.33,2,Yes
3986-FQBHD,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,46.52,2659.9,2,No
3987-JGDPN,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),69.83,2282.12,1,No
3988-PYIDX,Male,0,No,No,37,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.02,2546.51,1,Yes
3989-FAGAS,Female,1,No,Yes,5,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.29,134.31,3,No
3990-HYCAA,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,72.61,5188.9,1,No
3991-GUMAP,Female,0,No,No,50,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),56.95,2821.95,1,No
3992-VVNDW,Male,1,No,No,9,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.4,726.69,1,Yes
3993-WLYLQ,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.55,2158.28,3,Yes
3994-UOJCW,Male,1,No,No,15,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.77,1092.69,1,No
3995-TTLAA,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,39.82,1312.78,1,No
3996-JROBQ,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),42.08,2965.95,0,No
3997-HVVZZ,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.65,18.0,3,No
3998-IUTKF,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,87.71,6343.74,0,No
3999-XNAGX,Male,1,No,Yes,2,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),45.77,66.8,1,No
4000-IKXWP,Female,1,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.79,1533.52,0,Yes
4001-SBOCD,Male,1,No,No,21,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.54,1345.15,0,Yes
4002-TVGLD,Female,1,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,188.49,1,Yes
4003-JFYVN,Male,1,No,No,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,39.37,999.72,0,No
4004-CQKJZ,Male,0,No,Yes,57,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,39.89,2219.43,0,No
4005-UJJCX,Male,0,No,No,11,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,33.07,375.02,1,No
4006-ZOQRS,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,50.6,29.64,1,Yes
4007-SLXEX,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,73.21,2382.06,0,No
4008-POOFL,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,74.04,3342.27,1,No
4009-BTIDE,Male,1,No,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,52.38,3869.23,1,No
4010-UZHVJ,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),53.81,265.44,3,No
4011-GVNEP,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,62.16,4492.26,2,No
4012-OECWJ,Male,0,No,Yes,21,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Credit card (automatic),62.68,1350.97,1,No
4013-EWORY,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.26,245.75,0,Yes
4014-HUBVH,Male,1,No,No,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,47.3,3416.52,4,No
4015-WHDSW,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),74.74,664.41,2,No
4016-RUWAT,Male,1,Yes,No,42,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,30.93,1256.05,1,No
4017-ORVLA,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,885.34,3,No
4018-GSAXG,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.14,1373.64,3,No
4019-BGSMY,Male,1,Yes,No,37,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.66,1405.72,0,No
4020-XEWSA,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,66.75,1780.04,4,No
4021-ARXAE,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,61.11,312.05,5,No
4022-ILIRW,Female,0,Yes,Yes,45,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.61,2696.99,0,No
4023-KASVY,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),38.59,2735.01,0,No
4024-JBGTB,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.28,1310.74,1,No
4025-SFJIH,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,89.79,6459.7,3,No
4026-ZKITT,Female,1,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.06,994.88,1,No
4027-IHOBX,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,69.8,1400.43,1,No
4028-AIIMH,Female,0,No,No,35,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,67.71,2330.99,1,Yes
4029-UECUD,Male,1,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),77.08,332.03,2,No
4030-QPPYZ,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),50.1,3620.66,1,No
4031-TCFAU,Male,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.23,1878.77,1,No
4032-POGBJ,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.29,1197.57,0,No
4033-YOFBX,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),34.96,1007.68,1,No
4034-XQAAD,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,62.19,4209.38,2,No
4035-TPHAZ,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,36.31,1263.38,2,No
4036-SKQYJ,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),37.38,864.34,1,Yes
4037-LIGLO,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,57.17,4068.58,0,No
4038-HQENB,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),33.71,654.79,4,Yes
4039-PQCWA,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,479.71,4,No
4040-RRDOS,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.54,383.08,1,No
4041-SJESK,Male,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,60.35,4385.0,3,Yes
4042-GETLS,Male,0,No,Yes,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),40.2,270.84,1,No
4043-OLDLR,Male,0,Yes,No,7,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),49.16,363.34,2,No
4044-QSPKB,Female,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,82.86,267.63,0,No
4045-PAQRY,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,79.04,1520.27,1,No
4046-MEYXF,Male,0,No,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,74.45,811.28,2,Yes
4047-AJEAW,Male,0,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),39.06,1787.55,3,No
4048-ZKXXG,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.12,791.49,0,Yes
4049-RUTUJ,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,78.85,3168.97,2,Yes
4050-YODPO,Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,20.84,2,No
4051-OLHHR,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.23,362.92,1,Yes
4052-FEBLZ,Female,0,No,No,52,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.86,2398.32,2,No
4053-DWMQP,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),85.32,1186.01,0,Yes
4054-IZAOL,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.13,300.41,1,No
4055-EWXRT,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.3,5120.84,5,No
4056-BDOFV,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.6,433.59,1,No
4057-LRTDA,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.15,279.78,0,Yes
4058-ORNCO,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.59,380.72,4,No
4059-EXVCV,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.21,265.35,0,Yes
4060-GFZVA,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.18,151.96,3,Yes
4061-SGDLT,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),63.39,3718.45,0,No
4062-WYRIS,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,68.2,490.33,2,Yes
4063-VDAIO,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.46,84.05,1,No
4064-VHOOR,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.24,2354.55,0,No
4065-GVRPB,Male,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,66.16,1133.55,2,No
4066-DTPCX,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),47.56,189.93,2,No
4067-WBCZY,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.16,2076.5,2,No
4068-EBSXT,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),51.17,99.97,6,Yes
4069-BBVXW,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),54.27,957.25,0,No
4070-TRYTY,Male,0,No,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,37.51,1006.92,0,No
4071-UNOLK,Female,0,No,No,72,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),53.55,3862.84,0,No
4072-KGLPE,Female,0,No,Yes,12,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,70.68,907.17,0,No
4073-BVPWO,Female,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.48,1366.83,2,No
4074-KFMSJ,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,32.2,135.65,2,Yes
4075-XSEYU,Female,0,Yes,Yes,18,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,55.0,1017.53,1,No
4076-GKNWU,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.66,203.38,1,Yes
4077-PRUWW,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,69.52,1402.79,2,Yes
4078-DAVON,Male,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.44,898.1,2,No
4079-SEDMR,Male,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,78.49,5758.06,1,No
4080-LWUOW,Female,1,No,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,46.7,3451.97,0,No
4081-IDEIM,Male,1,No,Yes,27,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.2,1026.43,2,Yes
4082-JPMDU,Female,1,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.0,127.82,4,Yes
4083-MUHMO,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,57.91,1451.01,2,Yes
4084-TTMWE,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,60.34,3166.46,2,Yes
4085-VVFZE,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),38.57,38.36,2,No
4086-MEYMX,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),73.67,1373.31,0,Yes
4087-TWHIU,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.33,41.96,0,No
4088-STOZV,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),34.57,327.32,1,No
4089-JKEIK,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),43.66,72.14,0,No
4090-SBFWU,Male,0,No,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,49.4,3536.19,5,No
4091-ACCNT,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,69.31,371.69,1,Yes
4092-ZVEQO,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.19,163.05,0,No
4093-FNNYQ,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,84.02,6035.71,2,No
4094-HHSIK,Male,0,No,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,39.7,909.16,3,No
4095-MMXSZ,Male,0,No,Yes,45,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),61.27,2818.06,0,No
4096-USEPI,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.97,315.31,0,No
4097-TVCSE,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),71.24,1716.34,1,No
4098-HNXCX,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),71.13,32.32,1,Yes
4099-MKHSJ,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.61,375.39,2,No
4100-ZRZRY,Male,0,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,64.96,1566.17,0,No
4101-GPFPP,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.44,1938.6,1,Yes
4102-WXAXS,Male,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,245.5,2,No
4103-CFDDD,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),51.8,2518.45,0,No
4104-JIHSQ,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,80.24,1734.04,2,Yes
4105-QATNV,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,51.72,1708.46,1,No
4106-TKCXH,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),46.84,308.1,1,Yes
